state_name,statefips,county_name,countyfips,totalrets,agi_stub,child_dep,avg_income_ALL,taxes_paid_ded,pre,post
IN,18,Posey,129,1750,5,1,62099,3584.6153846153848,52639.45196013289,54113.65697674418
IN,18,Posey,129,1530,6,1,86459,5086.95652173913,72234.6622377021,74353.69078947368
IN,18,Posey,129,1960,7,1,131697,7738.67924528302,105130.6735214494,108735.14285714286
IN,18,Posey,129,330,8,1,380988,22153.333333333332,284130.4462809917,303942.9834710744
IN,18,Pulaski,131,1100,2,1,4821,1025.0,5098.672727272728,5121.354545454546
IN,18,Pulaski,131,1260,3,1,17267,3312.5,17708.62222222222,17979.4
IN,18,Pulaski,131,1440,4,1,36524,3057.1428571428573,32889.7048857368,33715.475177304965
IN,18,Pulaski,131,860,5,1,61000,4799.999999999999,52242.71272229822,53560.694117647065
IN,18,Pulaski,131,530,6,1,86051,6237.5,72167.16387141858,74225.62962962964
IN,18,Pulaski,131,470,7,1,129640,9646.42857142857,104964.49841557266,108477.9574468085
IN,18,Pulaski,131,110,8,0,389982,30260.0,294916.9090909091,315934.54545454547
IN,18,Putnam,133,2710,2,1,5054,1428.5714285714284,5351.805970149254,5369.7164179104475
IN,18,Putnam,133,3210,3,1,16954,2060.0,17221.215399726174,17483.079617834395
IN,18,Putnam,133,3890,4,1,36500,2891.6666666666665,32829.58785261354,33662.509333333335
IN,18,Putnam,133,2340,5,1,61878,4039.344262295082,52765.44007763222,54149.70305676856
IN,18,Putnam,133,1650,6,1,86192,5340.983606557377,72485.77821156349,74418.83435582822
IN,18,Putnam,133,1590,7,1,129684,7840.59405940594,104199.11474056604,107493.7375
IN,18,Putnam,133,230,8,1,338439,19152.380952380954,258332.21739130435,275544.2173913043
IN,18,Randolph,135,2190,2,1,5067,375.0,5433.055299539171,5453.7188940092165
IN,18,Randolph,135,2850,3,1,16983,2200.0,17472.712243241556,17747.768683274022
IN,18,Randolph,135,3040,4,1,36109,2972.0,32756.948174006444,33598.84013605442
IN,18,Randolph,135,1700,5,1,61232,4024.137931034483,52341.460084033606,53750.19047619047
IN,18,Randolph,135,1000,6,1,86151,5740.0,72330.57425742575,74429.86138613861
IN,18,Randolph,135,730,7,1,127671,8602.631578947368,103555.31450553573,106848.47945205479
IN,18,Randolph,135,110,8,1,835355,29100.0,626284.4545454546,667882.7272727273
IN,18,Ripley,137,2430,2,1,5044,840.0,5286.148760330578,5304.710743801653
IN,18,Ripley,137,2760,3,1,16996,1850.0,17354.366918017007,17626.88560885609
IN,18,Ripley,137,3190,4,1,36698,2807.3170731707314,32966.44848890647,33810.1359223301
IN,18,Ripley,137,1960,5,1,61681,4046.938775510204,52588.756510416664,54014.234375
IN,18,Ripley,137,1330,6,1,86744,5616.666666666667,72961.19657097288,74966.06818181819
IN,18,Ripley,137,1300,7,1,129634,8158.227848101265,104151.87564102565,107551.17424242423
IN,18,Ripley,137,230,8,1,441991,27459.09090909091,324694.0,346558.652173913
IN,18,Rush,139,1420,2,1,4958,850.0,5228.2,5249.2
IN,18,Rush,139,1730,3,1,17066,2730.0,17432.232505950356,17707.329411764706
IN,18,Rush,139,2010,4,1,36204,2943.478260869565,32723.33642046179,33570.53333333333
IN,18,Rush,139,1160,5,1,61896,3941.666666666667,52827.76991150443,54309.20353982301
IN,18,Rush,139,780,6,1,86582,5082.608695652174,72987.59152872444,75138.24050632911
IN,18,Rush,139,680,7,1,127996,7663.88888888889,103635.69636678201,107462.19117647059
IN,18,Rush,139,110,8,1,394491,18780.0,295255.63636363635,320350.8181818182
IN,18,St. Joseph,141,22240,2,1,5148,1930.909090909091,5401.896551724138,5419.789473684211
IN,18,St. Joseph,141,29640,3,2,17029,2327.4647887323945,18524.228140569474,18656.712422786546
IN,18,St. Joseph,141,31230,4,1,36084,3229.2270531400964,32094.12567062683,32915.87615283267
IN,18,St. Joseph,141,16600,5,1,61439,4504.0169133192385,51943.07676631541,53379.85371850031
IN,18,St. Joseph,141,9950,6,1,86510,6066.666666666666,72261.89032701502,74216.48328267477
IN,18,St. Joseph,141,11490,7,1,132047,9295.012787723785,105964.34222386693,109213.74978127732
IN,18,St. Joseph,141,3580,8,1,499258,33076.30057803468,366622.7209990141,385496.1239847895
IN,18,Scott,143,1840,2,1,5423,1833.333333333333,5852.423076923077,5877.884615384615
IN,18,Scott,143,2550,3,1,16844,1809.0909090909092,17251.34964705882,17522.488
IN,18,Scott,143,2810,4,1,36206,3025.0,32624.090780160474,33468.22509225092
IN,18,Scott,143,1540,5,1,61484,4050.0,52265.366044551476,53689.24503311257
IN,18,Scott,143,850,6,1,86165,5374.074074074074,72336.04470588235,74331.64705882352
IN,18,Scott,143,730,7,1,127137,8061.9047619047615,102036.66353912554,105396.49315068492
IN,18,Scott,143,90,8,1,345967,19475.0,262995.8888888889,282345.77777777775
IN,18,Shelby,145,3690,2,1,4966,1840.0,5215.057692307692,5232.038461538463
IN,18,Shelby,145,4340,3,1,17247,1975.0,17369.576676606128,17627.581176470587
IN,18,Shelby,145,5400,4,1,36356,2990.3225806451615,32617.96600807308,33455.41300191205
IN,18,Shelby,145,3220,5,1,61546,3992.0,52250.99115347689,53721.97791798107
IN,18,Shelby,145,2090,6,1,86525,5326.760563380282,72455.50299623728,74511.22330097087
IN,18,Shelby,145,2180,7,1,130289,7716.176470588235,104564.5033188179,107988.66359447004
IN,18,Shelby,145,370,8,1,372524,20882.352941176472,279282.1801801802,301396.5720720721
IN,18,Spencer,147,1750,2,1,4757,1300.0,4989.702857142857,5005.697142857143
IN,18,Spencer,147,1770,3,1,16836,2811.1111111111113,16980.946230274694,17239.96551724138
IN,18,Spencer,147,2290,4,1,36487,2754.5454545454545,32792.54014713403,33629.84684684685
IN,18,Spencer,147,1490,5,1,62259,3909.375,53058.996621467384,54466.789115646265
IN,18,Spencer,147,1100,6,1,86037,4906.896551724138,72127.39361179361,74218.88288288288
IN,18,Spencer,147,1120,7,1,126448,7214.545454545454,101787.86383928571,105207.9375
IN,18,Spencer,147,150,8,1,355100,19592.30769230769,267433.73333333334,286656.0
IN,18,Starke,149,1890,2,1,5080,2400.0,5420.595744680851,5443.191489361701
IN,18,Starke,149,2440,3,1,17080,2311.1111111111113,17576.871081692843,17856.276150627615
IN,18,Starke,149,2680,4,1,36556,2930.7692307692305,33083.56101173522,33921.32442748092
IN,18,Starke,149,1480,5,1,61429,4068.75,52245.11407269338,53651.07586206897
IN,18,Starke,149,910,6,1,86452,5671.428571428572,72160.59401709402,74228.13333333333
IN,18,Starke,149,740,7,1,127032,8095.454545454546,101813.20396396397,105077.85333333333
IN,18,Starke,149,90,8,1,382967,21512.5,286815.3333333333,309132.55555555556
IN,18,Steuben,151,2800,2,1,5075,2437.5,5326.330935251799,5352.273381294964
IN,18,Steuben,151,3560,3,1,17263,2300.0,17399.73980530802,17658.71551724138
IN,18,Steuben,151,4170,4,1,36033,3150.909090909091,32383.409858252013,33200.955445544554
IN,18,Steuben,151,2250,5,1,61471,4526.229508196721,52428.47786827551,53836.50226244344
IN,18,Steuben,151,1510,6,1,86199,5954.237288135593,72614.48779945775,74607.11409395972
IN,18,Steuben,151,1450,7,1,130101,9152.083333333332,105329.52875148633,108517.4551724138
IN,18,Steuben,151,340,8,1,484697,29993.548387096773,357135.13190730836,376501.123885918
IN,18,Sullivan,153,1620,2,1,5346,0.0,5680.509316770186,5700.347826086958
IN,18,Sullivan,153,1940,3,1,16837,1885.7142857142858,17256.517396907217,17526.4375
IN,18,Sullivan,153,2020,4,1,36462,2131.25,32927.89410463889,33754.700507614216
IN,18,Sullivan,153,1230,5,1,62267,3286.9565217391305,52846.68332666933,54298.86885245902
IN,18,Sullivan,153,920,6,1,85941,4154.545454545454,71947.07339878447,74016.18279569893
IN,18,Sullivan,153,800,7,1,127919,6158.823529411764,102814.313125,106270.8
IN,18,Sullivan,153,100,8,1,470790,20275.0,350670.4,376136.0
IN,18,Switzerland,155,740,2,1,4924,0.0,5256.972972972973,5281.243243243243
IN,18,Switzerland,155,1000,3,2,16840,2825.0,18774.10530612245,18906.20408163265
IN,18,Switzerland,155,1000,4,1,36251,2536.363636363636,32893.74340206186,33718.50515463918
IN,18,Switzerland,155,590,5,1,60710,3653.333333333333,51608.335184102856,52994.98275862068
IN,18,Switzerland,155,370,6,1,86586,4846.153846153847,71821.99861399861,73842.12820512819
IN,18,Switzerland,155,300,7,1,126220,7364.705882352941,102735.6,106206.0
IN,18,Switzerland,155,30,8,0,402667,30450.0,285674.6666666667,302922.0
IN,18,Tippecanoe,157,12760,2,1,5079,1732.0,5269.70150435471,5284.26207442597
IN,18,Tippecanoe,157,16780,3,2,17278,1836.4864864864865,18064.502121341302,18199.83698296837
IN,18,Tippecanoe,157,17370,4,2,36039,2655.8823529411766,33418.76511328449,34434.45562130178
IN,18,Tippecanoe,157,9600,5,1,61712,3782.1292775665397,52082.36671311041,53528.294055201695
IN,18,Tippecanoe,157,6690,6,1,86641,5121.09375,72213.96869779301,74242.77978883861
IN,18,Tippecanoe,157,8560,7,1,133653,7912.321428571428,106859.89454956788,110121.78848413631
IN,18,Tippecanoe,157,2470,8,1,418749,23019.396551724138,312386.07275929034,331099.3168263059
IN,18,Tipton,159,1220,2,1,4978,0.0,5225.438016528926,5239.834710743801
IN,18,Tipton,159,1470,3,1,16965,2610.0,17124.36054421769,17379.055555555555
IN,18,Tipton,159,1840,4,1,36483,2745.4545454545455,32812.255161525376,33642.51955307263
IN,18,Tipton,159,1080,5,1,61651,3876.0,52413.838179300794,53859.27102803738
IN,18,Tipton,159,850,6,1,86734,5183.870967741936,72425.26761325219,74518.70114942528
IN,18,Tipton,159,890,7,1,128818,7788.461538461538,103220.76481103167,106641.54545454547
IN,18,Tipton,159,120,8,1,539867,22609.090909090908,391435.1666666667,416083.0
IN,18,Union,161,620,2,1,5102,0.0,5442.953125,5464.53125
IN,18,Union,161,740,3,1,16746,1980.0,16934.945945945947,17202.25
IN,18,Union,161,840,4,1,35974,2890.0,32754.886469221834,33598.03658536585
IN,18,Union,161,510,5,1,61163,4030.0,52613.588619761635,54053.8431372549
IN,18,Union,161,300,6,1,85127,5244.444444444443,72032.00714285714,74002.14285714286
IN,18,Union,161,250,7,1,130440,8200.0,106200.992,110282.6
IN,18,Union,161,30,8,1,316133,14900.0,236298.0,253371.0
IN,18,Vanderburgh,163,14950,2,1,5194,1970.5882352941176,5453.952766531714,5475.604588394062
IN,18,Vanderburgh,163,20040,3,1,17013,2077.777777777778,17017.933219854705,17269.51472081218
IN,18,Vanderburgh,163,20850,4,1,36194,2817.898832684825,32130.878514658634,32945.95701581027
IN,18,Vanderburgh,163,11400,5,1,61581,4007.744107744107,52021.10469168901,53476.485254691695
IN,18,Vanderburgh,163,7450,6,1,86550,5389.891696750902,72262.07360360853,74299.54742547426
IN,18,Vanderburgh,163,8210,7,1,130870,8179.684418145956,105051.0900175539,108429.54534313726
IN,18,Vanderburgh,163,2170,8,1,523683,30771.219512195123,386539.12476531835,408606.41841611196
IN,18,Vermillion,165,1310,2,1,5177,0.0,5487.915384615385,5508.492307692308
IN,18,Vermillion,165,1580,3,1,17016,1128.5714285714284,17433.318334013882,17707.129032258064
IN,18,Vermillion,165,1860,4,1,36163,2884.6153846153848,32686.730857851824,33526.67582417582
IN,18,Vermillion,165,1140,5,1,61705,3242.105263157895,52371.55405405405,53813.09909909909
IN,18,Vermillion,165,670,6,1,86621,4287.5,72525.98046532045,74558.33823529411
IN,18,Vermillion,165,580,7,1,128243,6513.04347826087,102919.13912009512,106787.36206896552
IN,18,Vermillion,165,70,8,1,331871,16616.666666666664,253974.7142857143,270554.85714285716
IN,18,Vigo,167,9140,2,1,5273,1223.0769230769229,5563.635359116022,5579.659668508288
IN,18,Vigo,167,11570,3,1,16737,1827.5,16902.225101374894,17155.215859030835
IN,18,Vigo,167,10820,4,1,35873,2725.2173913043475,32196.68038346113,33009.34125475285
IN,18,Vigo,167,5980,5,1,61389,3916.4383561643835,52043.390825750794,53442.407155025554
IN,18,Vigo,167,3660,6,1,86447,5251.968503937008,72200.61432388371,74179.36740331491
IN,18,Vigo,167,3860,7,1,129828,8070.689655172414,104554.09622501851,107881.4935064935
IN,18,Vigo,167,920,8,1,415529,27947.12643678161,310700.3699235547,330060.9265408505
IN,18,Wabash,169,2920,2,1,5002,1428.5714285714284,5302.235294117647,5323.2871972318335
IN,18,Wabash,169,3210,3,1,16903,1784.2105263157896,17270.325132125046,17533.476038338657
IN,18,Wabash,169,3540,4,1,36216,3083.3333333333335,32831.70546573536,33652.276657060516
IN,18,Wabash,169,2300,5,1,61500,4318.518518518518,52603.70059375598,53974.55947136564
IN,18,Wabash,169,1390,6,1,86087,5887.5,72544.23261390888,74515.04347826086
IN,18,Wabash,169,1220,7,1,128025,8903.846153846154,103780.58505778018,107000.88524590163
IN,18,Wabash,169,240,8,1,647058,48304.545454545456,469087.59420289856,481689.86956521746
IN,18,Warren,171,620,2,1,4829,0.0,5094.746031746032,5110.841269841269
IN,18,Warren,171,750,3,1,16833,2540.0,17146.548858447488,17411.54794520548
IN,18,Warren,171,940,4,1,36586,3120.0,33180.70629047179,34003.72826086957
IN,18,Warren,171,620,5,1,61571,4446.153846153846,52349.79136316338,53786.37096774193
IN,18,Warren,171,460,6,1,87233,6000.0,73283.64792060491,75243.58695652174
IN,18,Warren,171,400,7,1,133320,9313.04347826087,107036.8518292683,110858.87804878049
IN,18,Warren,171,70,8,1,382886,24750.0,288023.71428571426,310455.0
IN,18,Warrick,173,4710,2,1,4843,1760.0,5036.9807692307695,5053.076923076923
IN,18,Warrick,173,5200,3,1,17172,2053.333333333333,17179.039253393665,17429.88823529412
IN,18,Warrick,173,5930,4,1,36654,2818.666666666667,32940.10531138749,33772.65277777778
IN,18,Warrick,173,4090,5,1,62224,3714.0,52912.79171380263,54375.04726368159
IN,18,Warrick,173,3440,6,1,86988,5058.196721311475,72913.25773493812,74959.19298245614
IN,18,Warrick,173,4370,7,1,132547,7481.203007518798,106212.51733119616,109691.47235023041
IN,18,Warrick,173,1470,8,1,515163,25212.94964028777,374163.92074363993,392771.9844842046
IN,18,Washington,175,2270,2,1,5162,2125.0,5498.111111111111,5523.688888888889
IN,18,Washington,175,2800,3,1,17094,1720.0,17583.639324960754,17867.516483516483
IN,18,Washington,175,3350,4,1,35949,3013.8888888888887,32730.00050829444,33583.23219814242
IN,18,Washington,175,1850,5,1,61344,4439.024390243902,52576.49623393885,53975.48087431694
IN,18,Washington,175,990,6,1,86252,6061.764705882353,72513.30129578615,74509.69696969698
IN,18,Washington,175,820,7,1,127207,8705.76923076923,102742.55562165378,106030.4756097561
IN,18,Washington,175,110,8,1,389055,20054.545454545456,290886.0,311563.0
IN,18,Wayne,177,5870,2,1,5029,1666.6666666666665,5341.962199312715,5362.45704467354
IN,18,Wayne,177,7640,3,1,16919,1940.0,17292.986826888708,17561.907630522088
IN,18,Wayne,177,7670,4,1,35642,2830.5882352941176,32224.814230488846,33057.227150537634
IN,18,Wayne,177,3990,5,1,61257,4022.8260869565215,52262.032868430615,53651.445292620876
IN,18,Wayne,177,2360,6,1,86292,5672.151898734178,72550.94668984499,74538.44017094017
IN,18,Wayne,177,2000,7,1,128606,8136.363636363636,104182.24424623117,107515.66331658291
IN,18,Wayne,177,510,8,1,455612,26727.083333333332,334988.1095732411,351821.6482122261
IN,18,Wells,179,2380,2,1,4806,1728.5714285714287,5053.531914893617,5071.114893617021
IN,18,Wells,179,2540,3,1,17068,2185.714285714286,17170.436913385827,17427.568
IN,18,Wells,179,3170,4,1,36388,3005.405405405405,32872.779169601745,33702.26213592233
IN,18,Wells,179,2080,5,1,61636,4090.566037735849,52742.996429238236,54105.86893203883
IN,18,Wells,179,1350,6,1,86587,5449.999999999999,73030.96715686274,75050.05882352941
IN,18,Wells,179,1260,7,1,129075,8362.650602409638,104407.8560090703,107696.35714285714
IN,18,Wells,179,250,8,1,417508,26926.086956521736,313502.16,334484.12
IN,18,White,181,2270,2,1,4748,1800.0,4972.371681415929,4990.141592920354
IN,18,White,181,2560,3,1,17184,2314.2857142857147,17308.28311752988,17564.27888446215
IN,18,White,181,2950,4,1,36166,2834.375,32651.500498504487,33481.82352941176
IN,18,White,181,1740,5,1,61545,4138.888888888889,52388.58360064155,53804.66279069768
IN,18,White,181,1120,6,1,86209,5052.941176470588,72299.25505689,74376.01769911505
IN,18,White,181,1020,7,1,128299,7669.811320754717,103591.40681421082,107295.0198019802
IN,18,White,181,200,8,1,419910,22272.222222222223,312949.5,334403.0
IN,18,Whitley,183,2670,2,1,4826,1528.5714285714284,5046.736842105263,5061.578947368421
IN,18,Whitley,183,3210,3,1,17175,2230.0,17175.911767025515,17421.816455696204
IN,18,Whitley,183,3980,4,1,36281,2942.592592592593,32513.19328601772,33331.9175257732
IN,18,Whitley,183,2600,5,1,61744,4039.130434782609,52530.243639628854,53938.6653696498
IN,18,Whitley,183,1820,6,1,86381,5401.587301587302,72559.56025641026,74563.3
IN,18,Whitley,183,1710,7,1,129594,7986.915887850468,104405.28919848641,107851.41764705881
IN,18,Whitley,183,290,8,1,473431,25935.71428571429,348398.2568370987,366595.41498216405
IA,19,Adair,1,480,2,1,5133,0.0,5385.191489361702,5406.553191489362
IA,19,Adair,1,670,3,1,17055,2416.6666666666665,17257.95637198622,17525.69230769231
IA,19,Adair,1,920,4,1,36807,2585.7142857142862,33224.80092818759,34036.51685393258
IA,19,Adair,1,590,5,1,61912,4253.333333333334,53152.260557311114,54602.220338983054
IA,19,Adair,1,350,6,1,87563,6230.0,73817.17959183674,75830.42857142857
IA,19,Adair,1,310,7,1,125558,9541.176470588234,102970.53694068678,106575.64516129032
IA,19,Adair,1,50,8,1,333940,28750.0,258260.2,278899.0
IA,19,Adams,3,250,2,1,5352,0.0,5600.0,5626.5
IA,19,Adams,3,400,3,1,17105,0.0,17650.673780487803,17951.90243902439
IA,19,Adams,3,450,4,1,36218,3040.0,33270.21975308642,34065.28888888889
IA,19,Adams,3,310,5,1,61587,4716.666666666667,52843.39032258064,54299.6
IA,19,Adams,3,160,6,1,86362,6650.0,72336.41666666667,74413.88888888889
IA,19,Adams,3,150,7,1,129067,10057.142857142857,107424.66666666667,112428.0
IA,19,Adams,3,30,8,0,315733,19533.333333333336,233479.0,243989.0
IA,19,Allamakee,5,880,2,1,5393,1275.0,5646.303370786518,5673.786516853933
IA,19,Allamakee,5,1410,3,1,17628,2466.6666666666665,17759.53038420328,18034.35251798561
IA,19,Allamakee,5,1890,4,2,35990,3210.714285714286,34419.666666666664,35457.1935483871
IA,19,Allamakee,5,1030,5,1,61584,4532.142857142857,53186.50970873787,54613.798076923085
IA,19,Allamakee,5,620,6,1,86100,6266.666666666667,73302.20068746695,75342.67213114754
IA,19,Allamakee,5,550,7,1,128389,9591.428571428572,105640.85227272728,109306.125
IA,19,Allamakee,5,100,8,1,358730,27066.666666666664,270675.9,293301.2
IA,19,Appanoose,7,860,2,1,5230,366.66666666666663,5536.905882352941,5561.670588235295
IA,19,Appanoose,7,1340,3,1,17143,2220.0,17403.764925373136,17670.45454545454
IA,19,Appanoose,7,1560,4,1,36435,2947.3684210526317,33213.09074912016,34060.30718954248
IA,19,Appanoose,7,780,5,1,61599,4617.64705882353,53158.62984878369,54564.61538461538
IA,19,Appanoose,7,440,6,1,85230,5933.333333333334,72457.70887445888,74435.90476190476
IA,19,Appanoose,7,330,7,1,129479,9461.904761904761,105500.34710743802,109075.36363636363
IA,19,Appanoose,7,60,8,1,301717,26360.0,231195.5,246406.66666666666
IA,19,Audubon,9,390,2,1,5115,0.0,5298.648648648648,5316.783783783784
IA,19,Audubon,9,580,3,1,17297,1111.111111111111,17592.811252268602,17859.614035087718
IA,19,Audubon,9,730,4,1,36810,2800.0,33245.5,34072.625
IA,19,Audubon,9,430,5,1,60723,4000.0,52297.930761099364,53693.204545454544
IA,19,Audubon,9,280,6,1,86332,5533.333333333333,73277.53174603175,75268.70370370371
IA,19,Audubon,9,240,7,1,132712,9676.923076923076,108520.00166666666,112658.19
IA,19,Audubon,9,90,8,1,447344,25371.428571428572,330870.44444444444,352790.6666666667
IA,19,Benton,11,1470,2,1,5252,2000.0,5446.671232876713,5462.917808219178
IA,19,Benton,11,2040,3,1,17379,2609.090909090909,17220.544554455446,17471.79207920792
IA,19,Benton,11,2840,4,1,36693,3606.0,32766.413719728447,33578.8345323741
IA,19,Benton,11,1850,5,1,61848,4966.129032258064,52595.72334422335,53996.631868131866
IA,19,Benton,11,1560,6,1,86899,6801.492537313433,73131.23432141107,75102.94267515924
IA,19,Benton,11,1850,7,1,130979,10081.617647058823,105576.2128489145,108802.6393442623
IA,19,Benton,11,260,8,1,400696,26962.5,296379.8313609467,319934.3727810651
